query_id	source_query_id	query	split	answer
vimqa_train_004143	vimqa_train_004143	Ban nhạc có album The E.N.D. đến từ thành phố nào?	train	Los Angeles
vimqa_train_004144	vimqa_train_004144	Nhóm nhạc của album How Big, How Blue, How Beautiful đến từ Liên hiệp Anh phải không?	train	đúng
vimqa_train_004145	vimqa_train_004145	Quốc gia có tờ báo chính là Dong-a Ilbo có tên gọi chính thức là Cộng hoà Dân chủ Nhân dân Trung Hoa phải không?	train	không
vimqa_train_004146	vimqa_train_004146	Hàn Quốc nằm ở bán đảo nào	train	phía nam bán đảo Triều Tiên
vimqa_train_004147	vimqa_train_004147	Liên Bang Tiệp Khắc gồm những nước nào	train	Cộng hòa Séc, Slovakia và Carpathian Ruthenia.
vimqa_train_004148	vimqa_train_004148	Câu lạc bộ Louis Saha chuyển đến theo dạng cho mượn có trụ sở tại thành phố Manhattan phải không?	train	không
vimqa_train_004149	vimqa_train_004149	Tác phẩm Black Panther có Forest Whitaker tham gia được sản xuất bởi Marvel Studios phải không?	train	đúng
vimqa_train_004150	vimqa_train_004150	Triều đại quân chủ cuối cùng của lịch sử Việt Nam là gì	train	Triều Nguyễn
vimqa_train_004151	vimqa_train_004151	Người đã từng coi Mickey Rooney là "người vĩ đại nhất trong tất cả" là đạo diễn người nước Anh phải không?	train	đúng
vimqa_train_004152	vimqa_train_004152	Bảng xếp hạng mà phiên bản "I Will Always Love You" của Parton đạt vị trí số một liệt kê danh sách 500 ca khúc phải không?	train	không
vimqa_train_004153	vimqa_train_004153	Quốc gia của Joo Hyun-mi thuộc khu vực Đông Á phải không?	train	đúng
vimqa_train_004154	vimqa_train_004154	Đất nước mà James Cameron hiện đang sống tại có khoảng hơn 600 đảo nhỏ phải không?	train	đúng
vimqa_train_004155	vimqa_train_004155	Biệt danh của câu lạc bộ bóng đá Reading	train	"The Royals"
vimqa_train_004156	vimqa_train_004156	Thành phố nơi thành lập Rolling Stone có tên Hán-Việt là Cựu Kim Sơn phải không?	train	đúng
vimqa_train_004157	vimqa_train_004157	Elizabeth Blackburn - người cùng với Jack W. Szostak được trao giải Nobel Sinh lý và Y khoa năm 2009 từng là một hội viên trong Hội đồng Tổng thống về Đạo đức Sinh học phải không?	train	đúng
vimqa_train_004158	vimqa_train_004158	Lễ trao giải mà Jean Dujardin giành Giải Oscar cho nam nghệ sĩ chính xuất sắc nhất được tổ chức bởi Viện Hàn lâm Khoa học và Nghệ thuật Điện ảnh Hoa Kỳ phải không?	train	đúng
vimqa_train_004159	vimqa_train_004159	Đất nước của Anders Lindegaard nằm ở phía phía Tây Nam của Thụy Điển phải không?	train	đúng
vimqa_train_004160	vimqa_train_004160	Công ty tuyển chọn Son Chae-young được thành lập vào năm 1887 phải không?	train	không
vimqa_train_004161	vimqa_train_004161	Brasil gồm những quần đảo nào	train	Fernando de Noronha , Đảo san hô Rocas , Saint Peter và Paul Rocks , và Trindade và Martim Vaz
vimqa_train_004162	vimqa_train_004162	Quốc gia của Jaap Stam có thủ đô Amsterdam phải không?	train	đúng
vimqa_train_004163	vimqa_train_004163	Hòa ước Quý mùi là gì	train	Hoà ước Harmand
vimqa_train_004164	vimqa_train_004164	Người được ban nhạc Manic Street Preachers kết nạp thêm sinh năm 1767 phải không?	train	không
vimqa_train_004165	vimqa_train_004165	Giải thưởng Frances McDormand đã 3 lần đoạt có tên tiếng Anh là Academy Award for Best Actress phải không?	train	đúng
vimqa_train_004166	vimqa_train_004166	Giải thưởng Alfred G. Gilman nhận năm 1994 do The Beatles quản lý phải không?	train	không
vimqa_train_004167	vimqa_train_004167	Giải bóng đá Salvatore Schillaci đạt danh hiệu Vua phá lưới là giải bóng đá vô địch thế giới lần thứ 14 phải không?	train	đúng
vimqa_train_004168	vimqa_train_004168	Đất nước có bảng xếp hạng Dance Club Songs có thủ đô là Washington, D.C. phải không?	train	đúng
vimqa_train_004169	vimqa_train_004169	Đất nước của Roger Milla nằm ở phía tây của khu vực Trung Phi phải không?	train	đúng
vimqa_train_004170	vimqa_train_004170	Công ty tài năng của nhóm nhạc TWICE được thành lập năm 1887 phải không?	train	không
vimqa_train_004171	vimqa_train_004171	Ai là tác giả của tiểu thuyết "Sông Đông êm đềm"	train	Mikhail Sholokhov.
vimqa_train_004172	vimqa_train_004172	Quốc gia của James D. Watson nằm ở Tây Bán cầu phải không?	train	đúng
vimqa_train_004173	vimqa_train_004173	William Howard Taft lớn tuổi hơn Fredrik Ljungberg phải không?	train	đúng
vimqa_train_004174	vimqa_train_004174	Chùa Tự Lạc thuộc tỉnh nào	train	Nam Định
vimqa_train_004175	vimqa_train_004175	GND được quản lý bởi thư viện nào sáng lập năm 1912?	train	Thư viện Quốc gia Đức
vimqa_train_004176	vimqa_train_004176	Quốc gia mà Thomas R. Marshall từng làm tổng thống có thủ đô Washington, D.C. phải không?	train	đúng
vimqa_train_004177	vimqa_train_004177	Giải thưởng mà Robin Williams được đề cử cho vai chính trong phim Good Morning, Vietnam có ai là chủ nhân đầu tiên?	train	Emil Jannings
vimqa_train_004178	vimqa_train_004178	Brasil giáp với những quốc gia nào	train	Argentina , Bolivia , Colombia , Guiana thuộc Pháp , Guyana , Paraguay , Peru , Suriname , Uruguay và Venezuela
vimqa_train_004179	vimqa_train_004179	Singapore có bao nhiêu ngôn ngữ chính thức	train	tiếng Anh ( 80% biết đọc viết ) , Quan thoại ( 65% biết đọc viết ) , Mã Lai ( 17% biết đọc viết ) , và Tamil ( 4% biết đọc viết )
vimqa_train_004180	vimqa_train_004180	Đất nước của câu lạc bộ Real Madrid C.F. đông dân thứ 6 tại châu Âu phải không?	train	đúng
vimqa_train_004181	vimqa_train_004181	Trường có Daniel Nathans làm chủ tịch có các cơ sở ở Maryland, Washington, D.C., Italia, Trung Quốc, và Singapore phải không?	train	đúng
vimqa_train_004182	vimqa_train_004182	Người viết nhạc ca khúc Mrs. Robinson sinh năm 1941 phải không?	train	đúng
vimqa_train_004183	vimqa_train_004183	Đội bóng mà Fabio Cannavaro làm huấn luyện viên trưởng từng có tên Đội bóng bóng đá Quảng Châu Hằng Đại Đào Bảo phải không?	train	đúng
vimqa_train_004184	vimqa_train_004184	trần hưng đạo là chồng của ai	train	công chúa Thiên Thành
vimqa_train_004185	vimqa_train_004185	Chùa Vạn Đức thuộc tỉnh nào	train	Thành phố Hồ Chí Minh
vimqa_train_004186	vimqa_train_004186	Bhutan nằm ở khu vực nào	train	miền đông Dãy Himalaya thuộc Nam Á.
vimqa_train_004187	vimqa_train_004187	ai là giám đốc điều hành Rosatom	train	Kirienko
vimqa_train_004188	vimqa_train_004188	Hãng phim mà Gloria Stuart kí hợp đồng năm 1932 được thành lập bởi Carl Laemmle phải không?	train	đúng
vimqa_train_004189	vimqa_train_004189	Album có phiên bản tiếng Hàn của bài hát "Mr. Taxi" được phát hành ngày nào?	train	ngày 19 tháng 10 năm 2011
vimqa_train_004190	vimqa_train_004190	Nicki Minaj tham gia vào bài hát "Bitch I'm Madonna" và là nữ rapper sinh ở quận Saint James phải không?	train	đúng
vimqa_train_004191	vimqa_train_004191	Nhà khoa học sinh năm 1938 nào đã cùng Paul L. Modrich nhận giải Nobel Hóa học năm 2015?	train	Tomas Lindahl
vimqa_train_004192	vimqa_train_004192	Giải đấu mà đội bóng của Jan Ceulemans thắng đương kim vô địch Argentina 1-0 ngay ở trận khai mạc tổ chức ở nước Tây Ban Nha phải không?	train	đúng
vimqa_train_004193	vimqa_train_004193	đỉnh núi cao thứ hai của nước ta có tên là gì	train	Pu Ta Leng (hay Phu Ta Leng
vimqa_train_004194	vimqa_train_004194	Câu lạc bộ có sân nhà ở Volksparkstadion từng giữ kỷ lục là đội duy nhất chưa từng xuống hạng ở Giải vô địch bóng đá Đức phải không?	train	đúng
vimqa_train_004195	vimqa_train_004195	Hãng sản xuất của phim Mirai Sentai Timeranger có trụ sở công ty được đặt tại đâu?	train	Ohizumi Studio ở Nerima, Tōkyō
vimqa_train_004196	vimqa_train_004196	Đất nước có nhóm nhạc Girls' Generation nằm ở nửa phía Nam trên bán đảo Triều Tiên phải không?	train	đúng
vimqa_train_004197	vimqa_train_004197	Keangnam Hanoi Landmark Tower nằm ở đâu	train	trung tâm khu đô thị mới của Hà Nội
vimqa_train_004198	vimqa_train_004198	Câu lạc bộ John Francis O'Shea gia nhập năm 17 tuổi được đưa lên sàn chứng khoán Luân Đôn vào khi nào ?	train	1991
vimqa_train_004199	vimqa_train_004199	Giải thưởng Emmanuelle Charpentier được trao năm 2020 được trao cho các nhà khoa học trong lĩnh vực hoá học phải không?	train	đúng
vimqa_train_004200	vimqa_train_004200	Nghệ sĩ William Fichtner tham gia phim The Homesman sinh năm 1956 phải không?	train	đúng
vimqa_train_004201	vimqa_train_004201	Nhóm nhạc có bài hát I Want It That Way từng được đề cử giải Grammy phải không?	train	đúng
vimqa_train_004202	vimqa_train_004202	Album có bài hát "I Gotta Feeling" được các nhà phê bình miêu tả là chứa những bài hát nhiều chủ đề và nguồn cảm hứng hơn phải không?	train	đúng
vimqa_train_004203	vimqa_train_004203	Diễn viên mà Jean Harlow đã đóng chung 6 phim sinh năm nào?	train	1901
vimqa_train_004204	vimqa_train_004204	Tổ chức ký hợp đồng với ca sĩ bài hát "Pure Heroine" thường được viết tắt là UMG phải không?	train	đúng
vimqa_train_004205	vimqa_train_004205	Bộ phim Carey Mulligan đóng vai nhân vật chính "Jenny" do Lone Scherfig đạo diễn phải không?	train	đúng
vimqa_train_004206	vimqa_train_004206	Nghệ sĩ của bài hát The Voice Within là người nước Mỹ phải không?	train	đúng
vimqa_train_004207	vimqa_train_004207	Joseph Stalin là ai	train	là Thủ tướng và là Tổng thư ký Đảng cộng sản Liên Xô
vimqa_train_004208	vimqa_train_004208	Anthony Hopkins nhỏ tuổi hơn Oleksandr Zinchenko phải không?	train	không
vimqa_train_004209	vimqa_train_004209	Nam Định đã từng có những tên gì	train	trấn Sơn Nam Hạ
vimqa_train_004210	vimqa_train_004210	Thành phố mà Pavie trở thành phó công sứ Pháp năm 1885 nằm ở đâu của Lào?	train	phía bắc trung Lào
vimqa_train_004211	vimqa_train_004211	Pascal là gì	train	là một ngôn ngữ lập trình máy tính thuộc dạng mệnh lệnh và thủ tục
vimqa_train_004212	vimqa_train_004212	Ngôn ngữ chính thức của Philippines là gì	train	tiếng Filipino và tiếng Anh
vimqa_train_004213	vimqa_train_004213	Đội bóng Real Madrid C.F. của Javier Pedro Saviola Fernández được thành lập năm 1902 phải không?	train	đúng
vimqa_train_004214	vimqa_train_004214	Nghệ sĩ album Before This World có tiếng vang đầu tiên vào năm 1960 phải không?	train	không
vimqa_train_004215	vimqa_train_004215	Hãng phim mà Gloria Stuart kí hợp đồng năm 1932 được sáng lập bởi Carl Laemmle phải không?	train	đúng
vimqa_train_004216	vimqa_train_004216	Ngưu Lang Chức Nữ còn có tên gọi khác là gì	train	Ông Ngâu Bà Ngâu,
vimqa_train_004217	vimqa_train_004217	Nền kinh tế của Nga đứng thứ mấy thế giới	train	thứ 6
vimqa_train_004218	vimqa_train_004218	Giải thưởng mà Adolf Windaus đoạt năm 1928 được trao bởi Winston Lennon phải không?	train	không
vimqa_train_004219	vimqa_train_004219	Nguyễn Huệ lên ngôi hoàng đế lấy niên hiệu Quang Trung vào năm nào	train	Mậu Thân
vimqa_train_004220	vimqa_train_004220	Giải thưởng Hans Adolf Krebs đạt năm 1953 có tên tiếng Thụy Điển là Nobelpriset i fysiologi eller medicin phải không?	train	đúng
vimqa_train_004221	vimqa_train_004221	Quê hương của Associated Press nằm tại Tây Bán cầu phải không?	train	đúng
vimqa_train_004222	vimqa_train_004222	Công ty mà Park Jin-young là chủ tịch kiêm giám đốc được sáng lập năm 1997 phải không?	train	đúng
vimqa_train_004223	vimqa_train_004223	Vua Minh Mạng đã đổi tên Thăng Long thành Hà Nội vào năm nào	train	Năm 1831,
vimqa_train_004224	vimqa_train_004224	Quốc gia của Jaap Stam có phần thuộc Châu Âu gồm bao nhiêu tỉnh?	train	12
vimqa_train_004225	vimqa_train_004225	Uỷ ban được sáng lập từ gợi ý của quyển Một ký ức về Solferino có tổng hành dinh ở Genève phải không?	train	đúng
vimqa_train_004226	vimqa_train_004226	Quốc công Tiết chế là ai	train	Hưng Đạo Đại Vương Trần Quốc Tuấn
vimqa_train_004227	vimqa_train_004227	Việt Nam quan hệ với bao nhiêu tổ chức phi chính phủ	train	hơn 650 tổ chức
vimqa_train_004228	vimqa_train_004228	Điều kiện của tổng thống Hoa Kỳ là gì	train	Tổng thống phải ít nhất 35 tuổi , đã từng sống ở Hoa Kỳ trong 14 năm , phải sinh ra ở Hoa Kỳ và là công dân Hoa Kỳ
vimqa_train_004229	vimqa_train_004229	Quốc gia có tổ chức Hội đồng Anh nằm ở Châu Âu phải không?	train	đúng
vimqa_train_004230	vimqa_train_004230	Mỹ giáp với những quốc gia nào	train	Canada và México và một vùng nước giáp với Nga
vimqa_train_004231	vimqa_train_004231	Tác dụng của Collagen là gì	train	đề kháng các bệnh về răng miệng như viêm nha chu
vimqa_train_004232	vimqa_train_004232	Album phòng thu đầu tiên của nghệ sĩ Mika được sản xuất bởi Greg Wells và Mika phải không?	train	đúng
vimqa_train_004233	vimqa_train_004233	Album Bon Iver, Bon Iver của Bon Iver phát hành năm 2001 phải không?	train	không
vimqa_train_004234	vimqa_train_004234	Diễn viên Will Smith tham gia bộ phim Vẻ đẹp cuộc sống sinh ngày 25 tháng 9 năm 1968 phải không?	train	đúng
vimqa_train_004235	vimqa_train_004235	Abigail Adams là thành viên của Nhóm lập quốc Hoa Kỳ gồm các cá nhân đã đứng lên thống nhất và lãnh đạo mười ba thuộc địa Anh ở Bắc Mỹ phải không?	train	đúng
